id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,material_dipindah,id_operator,lokasi_kode,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,cycle_time_avg_jam,label_risk_delay,prev_cycle_time,avg_last_3_cycles,jam_operasi,hujan_deras
ALAT_047,2025-08-03,Shift 1,06:00:00,13:49:00,Beroperasi,Overburden,OPR_135,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,7.7,0.44,Ringan,23.7,29.4,81.2,2.8,5.9,0,0.87,1,0.215,0.4333333333333334,6,0
ALAT_047,2025-08-03,Shift 1,06:00:00,13:49:00,Beroperasi,Overburden,OPR_135,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,7.7,0.44,Ringan,23.7,29.4,81.2,2.8,5.9,0,0.87,1,0.87,0.6516666666666667,6,0
ALAT_047,2025-08-03,Shift 1,06:00:00,13:49:00,Beroperasi,Overburden,OPR_135,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,7.7,0.44,Ringan,23.7,29.4,81.2,2.8,5.9,0,0.87,1,0.87,0.87,6,0
ALAT_047,2025-08-03,Shift 2,14:00:00,17:52:00,Beroperasi,Overburden,OPR_128,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,7.7,0.44,Ringan,23.7,29.4,81.2,2.8,5.9,0,0.215,0,0.87,0.6516666666666667,14,0
ALAT_047,2025-08-05,Shift 1,06:00:00,11:30:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.8,0.49,Ringan,25.6,32.2,85.0,2.4,5.8,0,0.9183333333333332,1,0.215,0.6677777777777777,6,0
ALAT_047,2025-08-05,Shift 1,06:00:00,11:30:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.8,0.49,Ringan,25.6,32.2,85.0,2.4,5.8,0,0.9183333333333332,1,0.9183333333333332,0.9183333333333332,6,0
ALAT_047,2025-08-05,Shift 1,06:00:00,11:30:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.8,0.49,Ringan,25.6,32.2,85.0,2.4,5.8,0,0.9183333333333332,1,0.9183333333333332,0.9183333333333332,6,0
ALAT_047,2025-08-05,Shift 1,06:00:00,11:30:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.8,0.49,Ringan,25.6,32.2,85.0,2.4,5.8,0,0.9183333333333332,1,0.9183333333333332,0.9183333333333332,6,0
ALAT_047,2025-08-05,Shift 1,06:00:00,11:30:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.8,0.49,Ringan,25.6,32.2,85.0,2.4,5.8,0,0.9183333333333332,1,0.9183333333333332,0.4931623931623932,6,0
ALAT_047,2025-08-05,Shift 1,06:00:00,11:30:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.8,0.49,Ringan,25.6,32.2,85.0,2.4,5.8,0,0.9183333333333332,1,0.9183333333333332,0.4931623931623932,6,0
ALAT_047,2025-08-07,Shift 1,06:00:00,09:31:00,Beroperasi,Overburden,OPR_120,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.5866666666666667,0,0.5866666666666667,0.4931623931623932,6,0
ALAT_047,2025-08-07,Shift 3,22:00:00,01:58:00,Beroperasi,Overburden,OPR_084,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.3061538461538461,0,0.5866666666666667,0.4931623931623932,22,0
ALAT_047,2025-08-07,Shift 1,06:00:00,09:31:00,Beroperasi,Overburden,OPR_120,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.5866666666666667,0,0.3061538461538461,0.4931623931623932,6,0
ALAT_047,2025-08-07,Shift 3,22:00:00,01:58:00,Beroperasi,Overburden,OPR_084,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.3061538461538461,0,0.5866666666666667,0.39965811965811965,22,0
ALAT_047,2025-08-07,Shift 3,22:00:00,01:58:00,Beroperasi,Overburden,OPR_084,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.3061538461538461,0,0.3061538461538461,0.39965811965811965,22,0
ALAT_047,2025-08-07,Shift 1,06:00:00,09:31:00,Beroperasi,Overburden,OPR_120,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.5866666666666667,0,0.3061538461538461,0.39965811965811965,6,0
ALAT_047,2025-08-07,Shift 3,22:00:00,01:58:00,Beroperasi,Overburden,OPR_084,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.3061538461538461,0,0.5866666666666667,0.39965811965811965,22,0
ALAT_047,2025-08-07,Shift 1,06:00:00,09:31:00,Beroperasi,Overburden,OPR_120,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.5866666666666667,0,0.3061538461538461,0.4931623931623932,6,0
ALAT_047,2025-08-07,Shift 3,22:00:00,01:58:00,Beroperasi,Overburden,OPR_084,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.3061538461538461,0,0.5866666666666667,0.39965811965811965,22,0
ALAT_047,2025-08-07,Shift 3,22:00:00,01:58:00,Beroperasi,Overburden,OPR_084,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.04,Cerah,24.7,32.1,60.9,0.9,1.5,0,0.3061538461538461,0,0.3061538461538461,0.39965811965811965,22,0
ALAT_047,2025-08-10,Shift 2,14:00:00,21:38:00,Beroperasi,Overburden,OPR_111,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,9.8,0.3,Ringan,24.3,30.4,77.0,2.4,5.2,0,0.5876923076923076,0,0.3061538461538461,0.39999999999999997,14,0
ALAT_047,2025-08-10,Shift 2,14:00:00,21:38:00,Beroperasi,Overburden,OPR_111,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,9.8,0.3,Ringan,24.3,30.4,77.0,2.4,5.2,0,0.5876923076923076,0,0.5876923076923076,0.4938461538461538,14,0
ALAT_047,2025-08-10,Shift 2,14:00:00,21:38:00,Beroperasi,Overburden,OPR_111,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,9.8,0.3,Ringan,24.3,30.4,77.0,2.4,5.2,0,0.5876923076923076,0,0.5876923076923076,0.5876923076923076,14,0
ALAT_047,2025-08-10,Shift 2,14:00:00,21:38:00,Beroperasi,Overburden,OPR_111,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,9.8,0.3,Ringan,24.3,30.4,77.0,2.4,5.2,0,0.5876923076923076,0,0.5876923076923076,0.5876923076923076,14,0
ALAT_047,2025-08-12,Shift 3,22:00:00,02:33:00,Beroperasi,Overburden,OPR_009,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,8.4,0.57,Ringan,24.2,30.7,82.0,2.7,4.8,0,0.3033333333333333,0,0.5876923076923076,0.4929059829059829,22,0
ALAT_047,2025-08-12,Shift 3,22:00:00,02:33:00,Beroperasi,Overburden,OPR_009,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,8.4,0.57,Ringan,24.2,30.7,82.0,2.7,4.8,0,0.3033333333333333,0,0.3033333333333333,0.39811965811965805,22,0
ALAT_047,2025-08-12,Shift 3,22:00:00,02:33:00,Beroperasi,Overburden,OPR_009,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,8.4,0.57,Ringan,24.2,30.7,82.0,2.7,4.8,0,0.3033333333333333,0,0.3033333333333333,0.3033333333333333,22,0
ALAT_047,2025-08-12,Shift 3,22:00:00,02:33:00,Beroperasi,Overburden,OPR_009,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,8.4,0.57,Ringan,24.2,30.7,82.0,2.7,4.8,0,0.3033333333333333,0,0.3033333333333333,0.3652222222222223,22,0
ALAT_047,2025-08-12,Shift 3,22:00:00,02:33:00,Beroperasi,Overburden,OPR_009,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,8.4,0.57,Ringan,24.2,30.7,82.0,2.7,4.8,0,0.3033333333333333,0,0.3033333333333333,0.3652222222222223,22,0
ALAT_047,2025-08-12,Shift 3,22:00:00,02:33:00,Beroperasi,Overburden,OPR_009,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,8.4,0.57,Ringan,24.2,30.7,82.0,2.7,4.8,0,0.3033333333333333,0,0.3033333333333333,0.3652222222222223,22,0
ALAT_047,2025-08-12,Shift 3,22:00:00,02:33:00,Beroperasi,Overburden,OPR_009,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,8.4,0.57,Ringan,24.2,30.7,82.0,2.7,4.8,0,0.3033333333333333,0,0.3033333333333333,0.3652222222222223,22,0
ALAT_047,2025-08-15,Shift 2,14:00:00,18:53:00,Beroperasi,Overburden,OPR_087,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.489,0,0.3033333333333333,0.3652222222222223,14,1
ALAT_047,2025-08-15,Shift 2,14:00:00,18:53:00,Beroperasi,Overburden,OPR_087,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.489,0,0.489,0.42711111111111116,14,1
ALAT_047,2025-08-15,Shift 2,14:00:00,18:53:00,Beroperasi,Overburden,OPR_087,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.489,0,0.489,0.489,14,1
ALAT_047,2025-08-15,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.654,0,0.489,0.544,22,1
ALAT_047,2025-08-15,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.654,0,0.654,0.5990000000000001,22,1
ALAT_047,2025-08-15,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.654,0,0.654,0.654,22,1
ALAT_047,2025-08-15,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.654,0,0.654,0.654,22,1
ALAT_047,2025-08-15,Shift 2,14:00:00,18:53:00,Beroperasi,Overburden,OPR_087,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.489,0,0.654,0.5990000000000001,14,1
ALAT_047,2025-08-15,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_003,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.654,0,0.489,0.5990000000000001,22,1
ALAT_047,2025-08-15,Shift 2,14:00:00,18:53:00,Beroperasi,Overburden,OPR_087,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.489,0,0.654,0.544,14,1
ALAT_047,2025-08-15,Shift 2,14:00:00,18:53:00,Beroperasi,Overburden,OPR_087,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,24.3,0.72,Sedang,24.9,31.6,91.1,4.2,6.3,0,0.489,0,0.489,0.544,14,1
ALAT_047,2025-08-18,Shift 1,06:00:00,11:34:00,Beroperasi,Overburden,OPR_099,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.7957142857142857,1,0.489,0.5912380952380952,6,0
ALAT_047,2025-08-18,Shift 2,14:00:00,18:30:00,Beroperasi,Overburden,OPR_006,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.25,0,0.7957142857142857,0.5115714285714286,14,0
ALAT_047,2025-08-18,Shift 1,06:00:00,11:34:00,Beroperasi,Overburden,OPR_099,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.7957142857142857,1,0.25,0.6138095238095239,6,0
ALAT_047,2025-08-18,Shift 1,06:00:00,11:34:00,Beroperasi,Overburden,OPR_099,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.7957142857142857,1,0.7957142857142857,0.6138095238095238,6,0
ALAT_047,2025-08-18,Shift 2,14:00:00,18:30:00,Beroperasi,Overburden,OPR_006,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.25,0,0.7957142857142857,0.6138095238095239,14,0
ALAT_047,2025-08-18,Shift 2,14:00:00,18:30:00,Beroperasi,Overburden,OPR_006,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.25,0,0.25,0.43190476190476196,14,0
ALAT_047,2025-08-18,Shift 1,06:00:00,11:34:00,Beroperasi,Overburden,OPR_099,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.7957142857142857,1,0.25,0.43190476190476196,6,0
ALAT_047,2025-08-18,Shift 2,14:00:00,18:30:00,Beroperasi,Overburden,OPR_006,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.25,0,0.7957142857142857,0.43190476190476196,14,0
ALAT_047,2025-08-18,Shift 1,06:00:00,11:34:00,Beroperasi,Overburden,OPR_099,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.7957142857142857,1,0.25,0.6138095238095239,6,0
ALAT_047,2025-08-18,Shift 2,14:00:00,18:30:00,Beroperasi,Overburden,OPR_006,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.25,0,0.7957142857142857,0.43190476190476196,14,0
ALAT_047,2025-08-18,Shift 2,14:00:00,18:30:00,Beroperasi,Overburden,OPR_006,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.25,0,0.25,0.43190476190476196,14,0
ALAT_047,2025-08-18,Shift 1,06:00:00,11:34:00,Beroperasi,Overburden,OPR_099,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.08,Cerah,24.9,31.6,66.9,0.9,2.6,0,0.7957142857142857,1,0.25,0.43190476190476196,6,0
ALAT_047,2025-08-19,Shift 3,22:00:00,05:24:00,Beroperasi,Overburden,OPR_021,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,1.48,1,0.7957142857142857,0.8419047619047619,22,0
ALAT_047,2025-08-19,Shift 3,22:00:00,05:24:00,Beroperasi,Overburden,OPR_021,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,1.48,1,1.48,1.2519047619047619,22,0
ALAT_047,2025-08-19,Shift 1,06:00:00,13:04:00,Beroperasi,Overburden,OPR_114,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,0.4158823529411765,0,1.48,1.1252941176470588,6,0
ALAT_047,2025-08-19,Shift 3,22:00:00,05:24:00,Beroperasi,Overburden,OPR_021,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,1.48,1,0.4158823529411765,1.1252941176470588,22,0
ALAT_047,2025-08-19,Shift 3,22:00:00,05:24:00,Beroperasi,Overburden,OPR_021,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,1.48,1,1.48,1.1252941176470588,22,0
ALAT_047,2025-08-19,Shift 3,22:00:00,05:24:00,Beroperasi,Overburden,OPR_021,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,1.48,1,1.48,1.48,22,0
ALAT_047,2025-08-19,Shift 3,22:00:00,05:24:00,Beroperasi,Overburden,OPR_021,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,1.48,1,1.48,1.48,22,0
ALAT_047,2025-08-19,Shift 1,06:00:00,13:04:00,Beroperasi,Overburden,OPR_114,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,0.4158823529411765,0,1.48,1.1252941176470588,6,0
ALAT_047,2025-08-19,Shift 3,22:00:00,05:24:00,Beroperasi,Overburden,OPR_021,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,1.48,1,0.4158823529411765,1.1252941176470588,22,0
ALAT_047,2025-08-19,Shift 1,06:00:00,13:04:00,Beroperasi,Overburden,OPR_114,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.8,0.49,Ringan,23.1,29.0,79.9,1.5,4.0,0,0.4158823529411765,0,1.48,0.7705882352941177,6,0
ALAT_047,2025-08-22,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_062,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,0.4671428571428571,0,0.4158823529411765,0.7876750700280112,22,0
ALAT_047,2025-08-22,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_062,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,0.4671428571428571,0,0.4671428571428571,0.4500560224089636,22,0
ALAT_047,2025-08-22,Shift 2,14:00:00,21:23:00,Beroperasi,Overburden,OPR_146,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,1.478,1,0.4671428571428571,0.804095238095238,14,0
ALAT_047,2025-08-22,Shift 2,14:00:00,21:23:00,Beroperasi,Overburden,OPR_146,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,1.478,1,1.478,1.1410476190476189,14,0
ALAT_047,2025-08-22,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_062,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,0.4671428571428571,0,1.478,1.1410476190476189,22,0
ALAT_047,2025-08-22,Shift 2,14:00:00,21:23:00,Beroperasi,Overburden,OPR_146,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,1.478,1,0.4671428571428571,1.1410476190476189,14,0
ALAT_047,2025-08-22,Shift 2,14:00:00,21:23:00,Beroperasi,Overburden,OPR_146,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,1.478,1,1.478,1.1410476190476189,14,0
ALAT_047,2025-08-22,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_062,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,0.4671428571428571,0,1.478,1.1410476190476189,22,0
ALAT_047,2025-08-22,Shift 2,14:00:00,21:23:00,Beroperasi,Overburden,OPR_146,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,1.478,1,0.4671428571428571,1.1410476190476189,14,0
ALAT_047,2025-08-22,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_062,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,0.4671428571428571,0,1.478,0.804095238095238,22,0
ALAT_047,2025-08-22,Shift 3,22:00:00,04:32:00,Beroperasi,Overburden,OPR_062,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,0.4671428571428571,0,0.4671428571428571,0.804095238095238,22,0
ALAT_047,2025-08-22,Shift 2,14:00:00,21:23:00,Beroperasi,Overburden,OPR_146,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.0,Cerah,24.6,30.5,73.1,1.4,2.3,0,1.478,1,0.4671428571428571,0.804095238095238,14,0
ALAT_047,2025-08-23,Shift 3,22:00:00,02:54:00,Beroperasi,Overburden,OPR_053,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,0.4091666666666667,0,1.478,0.7847698412698412,22,0
ALAT_047,2025-08-23,Shift 2,14:00:00,19:39:00,Beroperasi,Overburden,OPR_052,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,1.415,1,0.4091666666666667,1.1007222222222222,14,0
ALAT_047,2025-08-23,Shift 3,22:00:00,02:54:00,Beroperasi,Overburden,OPR_053,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,0.4091666666666667,0,1.415,0.7444444444444445,22,0
ALAT_047,2025-08-23,Shift 2,14:00:00,19:39:00,Beroperasi,Overburden,OPR_052,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,1.415,1,0.4091666666666667,1.0797222222222222,14,0
ALAT_047,2025-08-23,Shift 3,22:00:00,02:54:00,Beroperasi,Overburden,OPR_053,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,0.4091666666666667,0,1.415,0.7444444444444445,22,0
ALAT_047,2025-08-23,Shift 3,22:00:00,02:54:00,Beroperasi,Overburden,OPR_053,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,0.4091666666666667,0,0.4091666666666667,0.7444444444444445,22,0
ALAT_047,2025-08-23,Shift 2,14:00:00,19:39:00,Beroperasi,Overburden,OPR_052,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,1.415,1,0.4091666666666667,0.7444444444444445,14,0
ALAT_047,2025-08-23,Shift 3,22:00:00,02:54:00,Beroperasi,Overburden,OPR_053,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,0.4091666666666667,0,1.415,0.7444444444444445,22,0
ALAT_047,2025-08-23,Shift 3,22:00:00,02:54:00,Beroperasi,Overburden,OPR_053,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,0.4091666666666667,0,0.4091666666666667,0.7444444444444445,22,0
ALAT_047,2025-08-23,Shift 3,22:00:00,02:54:00,Beroperasi,Overburden,OPR_053,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,0.4091666666666667,0,0.4091666666666667,0.4091666666666667,22,0
ALAT_047,2025-08-27,Shift 2,14:00:00,17:01:00,Beroperasi,Overburden,OPR_073,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.1,Cerah,24.9,31.6,66.7,1.3,3.3,0,0.505,0,0.505,0.5281818181818182,14,0
ALAT_047,2025-08-27,Shift 3,22:00:00,04:19:00,Beroperasi,Overburden,OPR_120,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.1,Cerah,24.9,31.6,66.7,1.3,3.3,0,0.5745454545454546,0,0.505,0.5281818181818182,22,0
ALAT_047,2025-08-27,Shift 2,14:00:00,17:01:00,Beroperasi,Overburden,OPR_073,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.1,Cerah,24.9,31.6,66.7,1.3,3.3,0,0.505,0,0.5745454545454546,0.5281818181818182,14,0
