id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,cycle_time_avg_jam,ritase_per_jam,ton_per_jam,label_risk_delay
OPRREC_0006966,ALAT_047,2025-10-31,Shift 2,14:00:00,19:53:00,Beroperasi,5.89,Overburden,1078.1,11,OPR_050,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,3.4,0.4,Ringan,25.5,30.6,84.7,3.4,4.9,0,0.5354545454545454,1.867572156196944,183.0390492359932,0
OPRREC_0006967,ALAT_047,2025-10-31,Shift 1,06:00:00,09:14:00,Beroperasi,3.24,Overburden,1828.5,17,OPR_069,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,3.4,0.4,Ringan,25.5,30.6,84.7,3.4,4.9,0,0.19058823529411767,5.246913580246913,564.3518518518518,0
OPRREC_0000003,ALAT_082,2025-07-01,Shift 3,22:00:00,23:50:00,Standby,1.84,Overburden,0.0,0,OPR_012,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.01,Cerah,25.3,31.5,68.7,1.2,3.6,0,,0.0,0.0,0
OPRREC_0000004,ALAT_082,2025-07-01,Shift 1,06:00:00,11:50:00,Beroperasi,5.84,Overburden,819.8,7,OPR_120,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.01,Cerah,25.3,31.5,68.7,1.2,3.6,0,0.8342857142857143,1.1986301369863015,140.37671232876713,1
OPRREC_0000098,ALAT_082,2025-07-02,Shift 3,22:00:00,04:09:00,Beroperasi,6.16,Overburden,1344.9,15,OPR_056,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0.4106666666666667,2.435064935064935,218.3279220779221,0
OPRREC_0000099,ALAT_082,2025-07-02,Shift 2,14:00:00,18:41:00,Beroperasi,4.69,Overburden,908.0,9,OPR_042,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0.5211111111111112,1.9189765458422172,193.60341151385927,0
OPRREC_0000185,ALAT_082,2025-07-04,Shift 1,06:00:00,09:16:00,Beroperasi,3.28,Overburden,1537.9,13,OPR_079,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,17.0,0.72,Sedang,23.7,29.7,89.9,4.5,7.2,6,0.2523076923076923,3.963414634146342,468.87195121951225,0
OPRREC_0000186,ALAT_082,2025-07-04,Shift 2,14:00:00,20:40:00,Beroperasi,6.68,Overburden,1166.6,13,OPR_011,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,17.0,0.72,Sedang,23.7,29.7,89.9,4.5,7.2,6,0.5138461538461538,1.9461077844311379,174.64071856287424,0
OPRREC_0000273,ALAT_082,2025-07-05,Shift 2,14:00:00,16:21:00,Maintenance,2.36,Overburden,0.0,0,OPR_005,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.09,Cerah,24.0,29.4,72.2,1.4,3.0,0,,0.0,0.0,0
OPRREC_0000274,ALAT_082,2025-07-05,Shift 1,06:00:00,11:12:00,Beroperasi,5.2,Overburden,450.0,4,OPR_072,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.09,Cerah,24.0,29.4,72.2,1.4,3.0,0,1.3,0.7692307692307692,86.53846153846153,1
OPRREC_0000335,ALAT_082,2025-07-06,Shift 2,14:00:00,17:43:00,Standby,3.73,Overburden,0.0,0,OPR_058,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,7.7,0.42,Ringan,23.6,30.8,79.2,2.3,3.4,0,,0.0,0.0,0
OPRREC_0000398,ALAT_082,2025-07-07,Shift 1,06:00:00,12:38:00,Beroperasi,6.64,Overburden,1067.2,11,OPR_033,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.04,Cerah,24.6,29.0,71.5,2.1,3.4,0,0.6036363636363636,1.6566265060240966,160.72289156626508,0
OPRREC_0000622,ALAT_082,2025-07-11,Shift 3,22:00:00,04:19:00,Beroperasi,6.33,Overburden,1398.8,14,OPR_047,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0.4521428571428571,2.211690363349131,220.97946287519747,0
OPRREC_0000623,ALAT_082,2025-07-11,Shift 2,14:00:00,17:19:00,Maintenance,3.32,Overburden,0.0,0,OPR_010,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,,0.0,0.0,0
OPRREC_0000744,ALAT_082,2025-07-14,Shift 1,06:00:00,13:54:00,Beroperasi,7.91,Overburden,708.9,7,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,1.1300000000000001,0.8849557522123893,89.62073324905182,1
OPRREC_0000745,ALAT_082,2025-07-14,Shift 2,14:00:00,17:53:00,Beroperasi,3.89,Overburden,1165.8,13,OPR_063,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.29923076923076924,3.3419023136246784,299.6915167095116,0
OPRREC_0001032,ALAT_082,2025-07-19,Shift 1,06:00:00,13:25:00,Beroperasi,7.42,Overburden,980.5,9,OPR_022,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.01,Cerah,24.0,31.2,66.0,0.6,2.1,0,0.8244444444444444,1.2129380053908356,132.14285714285714,1
OPRREC_0001104,ALAT_082,2025-07-20,Shift 3,22:00:00,23:10:00,Standby,1.17,Overburden,0.0,0,OPR_150,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.0,0.58,Ringan,23.1,27.6,82.1,1.6,4.8,0,,0.0,0.0,0
OPRREC_0001235,ALAT_082,2025-07-22,Shift 2,14:00:00,16:29:00,Standby,2.49,Overburden,0.0,0,OPR_106,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.14,Cerah,24.5,29.6,72.9,2.2,2.9,0,,0.0,0.0,0
OPRREC_0001236,ALAT_082,2025-07-22,Shift 1,06:00:00,10:39:00,Beroperasi,4.65,Overburden,1350.7,12,OPR_042,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.14,Cerah,24.5,29.6,72.9,2.2,2.9,0,0.3875,2.5806451612903225,290.47311827956986,0
OPRREC_0001303,ALAT_082,2025-07-23,Shift 3,22:00:00,01:15:00,Breakdown,3.26,Overburden,0.0,0,OPR_133,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.7,0.44,Ringan,23.9,28.1,83.8,1.7,5.1,0,,0.0,0.0,0
OPRREC_0001304,ALAT_082,2025-07-23,Shift 2,14:00:00,19:34:00,Beroperasi,5.57,Overburden,757.7,7,OPR_005,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.7,0.44,Ringan,23.9,28.1,83.8,1.7,5.1,0,0.7957142857142857,1.2567324955116697,136.032315978456,1
OPRREC_0001349,ALAT_082,2025-07-24,Shift 1,06:00:00,13:47:00,Beroperasi,7.79,Overburden,686.8,6,OPR_138,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,14.0,0.75,Sedang,25.0,29.9,91.7,2.3,3.8,0,1.2983333333333333,0.7702182284980744,88.16431322207958,1
OPRREC_0001453,ALAT_082,2025-07-26,Shift 3,22:00:00,04:40:00,Beroperasi,6.68,Overburden,723.4,8,OPR_099,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.1,0.55,Ringan,24.7,30.0,75.2,2.5,5.1,0,0.835,1.1976047904191618,108.2934131736527,1
OPRREC_0001491,ALAT_082,2025-07-27,Shift 3,22:00:00,03:02:00,Beroperasi,5.04,Overburden,1924.4,18,OPR_084,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.0,0.31,Ringan,25.0,29.9,81.5,1.4,2.8,0,0.28,3.5714285714285716,381.82539682539687,0
OPRREC_0001585,ALAT_082,2025-07-29,Shift 1,06:00:00,09:06:00,Maintenance,3.11,Overburden,0.0,0,OPR_020,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.3,0.39,Ringan,23.9,31.1,82.3,3.0,4.4,0,,0.0,0.0,0
OPRREC_0001794,ALAT_082,2025-08-01,Shift 3,22:00:00,05:13:00,Beroperasi,7.23,Overburden,1532.2,14,OPR_114,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,6.7,0.56,Ringan,23.6,27.8,80.2,3.0,6.0,0,0.5164285714285715,1.9363762102351312,211.9225449515906,0
OPRREC_0001973,ALAT_082,2025-08-05,Shift 3,22:00:00,01:33:00,Beroperasi,3.56,Overburden,791.1,8,OPR_089,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.1,0.43,Ringan,24.0,29.5,79.1,2.4,4.3,0,0.445,2.247191011235955,222.21910112359552,0
OPRREC_0002260,ALAT_082,2025-08-10,Shift 3,22:00:00,23:16:00,Standby,1.28,Overburden,0.0,0,OPR_108,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,9.7,0.31,Ringan,24.3,31.8,84.8,2.3,4.3,0,,0.0,0.0,0
OPRREC_0002261,ALAT_082,2025-08-10,Shift 2,14:00:00,17:41:00,Standby,3.69,Overburden,0.0,0,OPR_085,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,9.7,0.31,Ringan,24.3,31.8,84.8,2.3,4.3,0,,0.0,0.0,0
OPRREC_0002618,ALAT_082,2025-08-16,Shift 1,06:00:00,07:43:00,Breakdown,1.72,Overburden,0.0,0,OPR_106,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.9,0.41,Ringan,23.3,29.1,84.3,1.1,2.7,0,,0.0,0.0,0
OPRREC_0002619,ALAT_082,2025-08-16,Shift 3,22:00:00,04:46:00,Beroperasi,6.78,Overburden,915.5,8,OPR_082,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.9,0.41,Ringan,23.3,29.1,84.3,1.1,2.7,0,0.8475,1.1799410029498525,135.02949852507373,1
OPRREC_0002661,ALAT_082,2025-08-17,Shift 1,06:00:00,09:42:00,Beroperasi,3.71,Overburden,1014.1,9,OPR_103,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.5,0.41,Ringan,23.3,28.8,81.2,2.7,4.5,0,0.4122222222222222,2.4258760107816713,273.3423180592992,0
OPRREC_0002662,ALAT_082,2025-08-17,Shift 2,14:00:00,17:07:00,Beroperasi,3.13,Overburden,592.6,6,OPR_052,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.5,0.41,Ringan,23.3,28.8,81.2,2.7,4.5,0,0.5216666666666666,1.9169329073482428,189.32907348242813,0
OPRREC_0002705,ALAT_082,2025-08-18,Shift 3,22:00:00,02:40:00,Beroperasi,4.67,Overburden,473.9,4,OPR_061,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.14,Cerah,25.9,30.8,67.9,2.7,4.5,0,1.1675,0.8565310492505354,101.47751605995717,1
OPRREC_0002826,ALAT_082,2025-08-20,Shift 2,14:00:00,21:45:00,Beroperasi,7.75,Overburden,1735.9,18,OPR_113,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,8.2,0.36,Ringan,25.9,33.2,78.4,1.2,3.8,0,0.4305555555555556,2.3225806451612905,223.98709677419356,0
OPRREC_0003106,ALAT_082,2025-08-25,Shift 1,06:00:00,10:22:00,Beroperasi,4.38,Overburden,1349.1,12,OPR_144,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.17,Cerah,25.3,29.4,74.5,2.8,4.4,0,0.365,2.73972602739726,308.01369863013696,0
OPRREC_0003107,ALAT_082,2025-08-25,Shift 2,14:00:00,17:16:00,Beroperasi,3.28,Overburden,1497.3,17,OPR_074,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.17,Cerah,25.3,29.4,74.5,2.8,4.4,0,0.19294117647058823,5.182926829268293,456.4939024390244,0
OPRREC_0003157,ALAT_082,2025-08-26,Shift 2,14:00:00,17:57:00,Beroperasi,3.95,Overburden,795.7,7,OPR_095,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,3.0,0.4,Ringan,24.1,31.6,76.2,2.4,5.3,0,0.5642857142857143,1.7721518987341771,201.44303797468353,0
OPRREC_0003158,ALAT_082,2025-08-26,Shift 3,22:00:00,03:54:00,Beroperasi,5.9,Overburden,1227.3,11,OPR_126,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,3.0,0.4,Ringan,24.1,31.6,76.2,2.4,5.3,0,0.5363636363636364,1.8644067796610169,208.01694915254237,0
OPRREC_0003226,ALAT_082,2025-08-27,Shift 2,14:00:00,18:27:00,Beroperasi,4.46,Overburden,1515.3,14,OPR_013,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.18,Cerah,25.0,29.7,72.7,1.1,3.1,0,0.31857142857142856,3.1390134529147984,339.7533632286995,0
OPRREC_0003227,ALAT_082,2025-08-27,Shift 1,06:00:00,11:31:00,Beroperasi,5.53,Overburden,941.7,8,OPR_110,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.18,Cerah,25.0,29.7,72.7,1.1,3.1,0,0.69125,1.4466546112115732,170.28933092224233,0
OPRREC_0003701,ALAT_082,2025-09-04,Shift 1,06:00:00,12:10:00,Beroperasi,6.18,Overburden,747.6,8,OPR_021,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.09,Cerah,24.8,28.8,66.7,3.0,4.5,0,0.7725,1.2944983818770228,120.97087378640778,1
OPRREC_0003760,ALAT_082,2025-09-05,Shift 1,06:00:00,07:22:00,Maintenance,1.38,Overburden,0.0,0,OPR_003,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.7,0.59,Ringan,25.5,32.1,76.5,2.4,3.5,0,,0.0,0.0,0
OPRREC_0003761,ALAT_082,2025-09-05,Shift 2,14:00:00,19:52:00,Beroperasi,5.87,Overburden,1301.4,13,OPR_022,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.7,0.59,Ringan,25.5,32.1,76.5,2.4,3.5,0,0.45153846153846156,2.2146507666098807,221.70357751277683,0
OPRREC_0003793,ALAT_082,2025-09-06,Shift 1,06:00:00,10:27:00,Beroperasi,4.45,Overburden,776.2,8,OPR_146,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.9,0.48,Ringan,24.0,30.0,78.6,3.1,5.3,0,0.55625,1.797752808988764,174.42696629213484,0
OPRREC_0003894,ALAT_082,2025-09-07,Shift 1,06:00:00,11:54:00,Beroperasi,5.91,Overburden,1417.4,16,OPR_085,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0.369375,2.707275803722504,239.83079526226734,0
OPRREC_0003895,ALAT_082,2025-09-07,Shift 2,14:00:00,16:24:00,Maintenance,2.41,Overburden,0.0,0,OPR_025,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,,0.0,0.0,0
OPRREC_0003915,ALAT_082,2025-09-08,Shift 2,14:00:00,20:05:00,Beroperasi,6.09,Overburden,894.7,10,OPR_150,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0.609,1.6420361247947455,146.9129720853859,0
OPRREC_0003916,ALAT_082,2025-09-08,Shift 3,22:00:00,01:20:00,Beroperasi,3.34,Overburden,574.9,6,OPR_130,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,0.5566666666666666,1.7964071856287427,172.125748502994,0
OPRREC_0004168,ALAT_082,2025-09-12,Shift 1,06:00:00,13:24:00,Beroperasi,7.4,Overburden,1640.4,15,OPR_096,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,6.2,0.45,Ringan,24.8,31.1,80.0,3.1,4.8,0,0.49333333333333335,2.0270270270270268,221.67567567567568,0
OPRREC_0004189,ALAT_082,2025-09-13,Shift 2,14:00:00,16:17:00,Standby,2.29,Overburden,0.0,0,OPR_131,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.15,Cerah,26.1,30.3,69.7,2.0,2.5,0,,0.0,0.0,0
OPRREC_0004374,ALAT_082,2025-09-16,Shift 3,22:00:00,04:50:00,Beroperasi,6.84,Overburden,414.4,4,OPR_062,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.5,0.32,Ringan,25.8,31.1,84.6,3.2,4.9,0,1.71,0.5847953216374269,60.58479532163742,1
OPRREC_0004479,ALAT_082,2025-09-18,Shift 1,06:00:00,09:00:00,Breakdown,3.0,Overburden,0.0,0,OPR_049,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.6,0.35,Ringan,25.8,31.0,77.0,1.4,4.4,0,,0.0,0.0,0
OPRREC_0004609,ALAT_082,2025-09-20,Shift 3,22:00:00,04:59:00,Beroperasi,6.99,Overburden,537.7,5,OPR_114,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.03,Cerah,25.1,32.5,74.2,0.6,2.8,0,1.3980000000000001,0.7153075822603719,76.9241773962804,1
OPRREC_0004657,ALAT_082,2025-09-21,Shift 2,14:00:00,18:04:00,Beroperasi,4.07,Overburden,692.5,8,OPR_113,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,8.8,0.6,Ringan,25.8,30.6,83.3,2.8,5.0,0,0.50875,1.9656019656019654,170.14742014742015,0
OPRREC_0004768,ALAT_082,2025-09-23,Shift 2,14:00:00,21:31:00,Beroperasi,7.52,Overburden,964.5,10,OPR_079,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.1,0.47,Ringan,23.3,30.1,80.7,1.5,3.2,0,0.752,1.3297872340425532,128.25797872340425,1
OPRREC_0004769,ALAT_082,2025-09-23,Shift 3,22:00:00,02:55:00,Beroperasi,4.93,Overburden,1045.3,11,OPR_072,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.1,0.47,Ringan,23.3,30.1,80.7,1.5,3.2,0,0.4481818181818182,2.231237322515213,212.02839756592292,0
OPRREC_0004903,ALAT_082,2025-09-25,Shift 3,22:00:00,03:45:00,Beroperasi,5.75,Overburden,1037.1,11,OPR_106,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.03,Cerah,25.0,31.7,69.7,2.0,4.2,0,0.5227272727272727,1.9130434782608696,180.36521739130433,0
OPRREC_0004904,ALAT_082,2025-09-25,Shift 2,14:00:00,18:45:00,Beroperasi,4.75,Overburden,1239.1,12,OPR_148,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.03,Cerah,25.0,31.7,69.7,2.0,4.2,0,0.3958333333333333,2.526315789473684,260.86315789473684,0
OPRREC_0005070,ALAT_082,2025-09-28,Shift 1,06:00:00,07:34:00,Breakdown,1.58,Overburden,0.0,0,OPR_130,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.48,Ringan,25.2,32.6,80.4,2.2,5.3,0,,0.0,0.0,0
OPRREC_0005163,ALAT_082,2025-09-30,Shift 1,06:00:00,10:43:00,Beroperasi,4.73,Overburden,727.5,8,OPR_136,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,7.9,0.55,Ringan,25.2,30.6,79.8,1.5,2.7,0,0.59125,1.6913319238900633,153.80549682875264,0
OPRREC_0005460,ALAT_082,2025-10-05,Shift 1,06:00:00,09:52:00,Beroperasi,3.87,Overburden,1414.4,12,OPR_028,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.12,Cerah,25.4,31.2,62.3,2.4,3.3,0,0.3225,3.1007751937984493,365.4780361757106,0
OPRREC_0005592,ALAT_082,2025-10-07,Shift 3,22:00:00,01:22:00,Beroperasi,3.37,Overburden,1925.7,17,OPR_057,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,5.7,0.34,Ringan,24.2,30.9,80.7,1.2,2.5,0,0.19823529411764707,5.044510385756676,571.4243323442137,0
OPRREC_0005593,ALAT_082,2025-10-07,Shift 2,14:00:00,17:06:00,Beroperasi,3.11,Overburden,1012.1,9,OPR_139,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,5.7,0.34,Ringan,24.2,30.9,80.7,1.2,2.5,0,0.34555555555555556,2.8938906752411575,325.4340836012862,0
OPRREC_0005709,ALAT_082,2025-10-09,Shift 2,14:00:00,21:49:00,Beroperasi,7.82,Overburden,1860.8,18,OPR_058,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,49.5,0.97,Lebat,23.1,29.5,94.7,3.1,5.3,13,0.43444444444444447,2.3017902813299234,237.95396419437338,0
OPRREC_0005889,ALAT_082,2025-10-12,Shift 2,14:00:00,21:10:00,Beroperasi,7.17,Overburden,345.3,4,OPR_041,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,14.5,0.84,Sedang,24.4,31.1,91.6,4.1,6.0,0,1.7925,0.5578800557880056,48.15899581589959,1
OPRREC_0005913,ALAT_082,2025-10-13,Shift 3,22:00:00,00:54:00,Maintenance,2.9,Overburden,0.0,0,OPR_070,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.2,0.52,Ringan,24.0,28.9,82.9,3.1,6.1,0,,0.0,0.0,0
OPRREC_0006124,ALAT_082,2025-10-16,Shift 3,22:00:00,05:15:00,Beroperasi,7.26,Overburden,876.7,8,OPR_080,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,18.9,0.84,Sedang,24.0,29.6,89.4,3.6,5.5,0,0.9075,1.1019283746556474,120.75757575757576,1
OPRREC_0006125,ALAT_082,2025-10-16,Shift 2,14:00:00,18:33:00,Beroperasi,4.56,Overburden,639.0,6,OPR_003,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,18.9,0.84,Sedang,24.0,29.6,89.4,3.6,5.5,0,0.7599999999999999,1.3157894736842106,140.13157894736844,1
OPRREC_0006184,ALAT_082,2025-10-18,Shift 2,14:00:00,18:53:00,Beroperasi,4.89,Overburden,1111.2,11,OPR_028,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.9,0.38,Ringan,25.7,32.1,76.8,2.3,3.4,0,0.4445454545454545,2.2494887525562373,227.239263803681,0
OPRREC_0006185,ALAT_082,2025-10-18,Shift 1,06:00:00,11:12:00,Beroperasi,5.2,Overburden,683.0,7,OPR_027,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.9,0.38,Ringan,25.7,32.1,76.8,2.3,3.4,0,0.7428571428571429,1.346153846153846,131.34615384615384,1
OPRREC_0006272,ALAT_082,2025-10-19,Shift 2,14:00:00,17:36:00,Beroperasi,3.61,Overburden,611.1,7,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,1.7,0.3,Ringan,23.8,28.8,78.7,3.1,4.8,0,0.5157142857142857,1.9390581717451525,169.27977839335182,0
OPRREC_0006351,ALAT_082,2025-10-20,Shift 1,06:00:00,12:03:00,Beroperasi,6.06,Overburden,1785.2,18,OPR_148,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.8,0.39,Ringan,24.4,28.7,81.1,2.3,4.5,0,0.33666666666666667,2.9702970297029703,294.58745874587464,0
OPRREC_0006352,ALAT_082,2025-10-20,Shift 3,22:00:00,03:35:00,Beroperasi,5.59,Overburden,991.6,9,OPR_136,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.8,0.39,Ringan,24.4,28.7,81.1,2.3,4.5,0,0.6211111111111111,1.6100178890876566,177.3881932021467,0
OPRREC_0006386,ALAT_082,2025-10-21,Shift 1,06:00:00,12:52:00,Beroperasi,6.88,Overburden,588.9,6,OPR_005,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,10.8,0.64,Sedang,25.6,32.8,88.7,2.1,3.8,0,1.1466666666666667,0.872093023255814,85.59593023255813,1
OPRREC_0006387,ALAT_082,2025-10-21,Shift 2,14:00:00,17:52:00,Beroperasi,3.87,Overburden,560.6,5,OPR_100,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,10.8,0.64,Sedang,25.6,32.8,88.7,2.1,3.8,0,0.774,1.2919896640826873,144.8578811369509,1
OPRREC_0006695,ALAT_082,2025-10-26,Shift 1,06:00:00,08:00:00,Maintenance,2.0,Overburden,0.0,0,OPR_064,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,12.9,0.66,Sedang,23.6,29.9,88.6,4.1,7.5,0,,0.0,0.0,0
OPRREC_0006696,ALAT_082,2025-10-26,Shift 3,22:00:00,02:47:00,Beroperasi,4.79,Overburden,1651.6,15,OPR_006,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,12.9,0.66,Sedang,23.6,29.9,88.6,4.1,7.5,0,0.31933333333333336,3.1315240083507305,344.8016701461378,0
