id_record_jalan,timestamp_utc,lokasi_kode,id_segmen_jalan,sumber_data,status_jalan,alasan_status,panjang_segmen_km,tipe_permukaan,kemiringan_pct,tikungan_kelas,kedalaman_air_cm,indeks_friksi,batas_kecepatan_km_jam,kecepatan_aktual_km_jam,waktu_tempuh_menit,ritase_terobservasi,Speed drop,Risk Indicator
JREC_0000267,2025-07-02T03:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,0,27.71428571,Hijau
JREC_0000260,2025-07-02T03:00:00Z,PIT_B,SEG_PIT_B_02,Operator App,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,1,60.28571429,Hijau
JREC_0000261,2025-07-02T03:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,1,36.8,Hijau
JREC_0000269,2025-07-02T03:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,1,65.0,Hijau
JREC_0000264,2025-07-02T03:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0000265,2025-07-02T03:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,BAIK,Normal,2.86,Asphalt,3.4,B,2.3,0.73,50,38.2,4.5,2,23.6,Hijau
JREC_0000258,2025-07-02T03:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,0,37.0,Hijau
JREC_0000268,2025-07-02T03:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.0,0.75,45,30.7,3.4,1,31.77777778,Hijau
JREC_0000256,2025-07-02T03:00:00Z,PIT_A,SEG_PIT_A_01,Manual Survey,BAIK,Normal,2.64,Coal Road,3.4,A,1.1,0.49,30,18.6,8.5,0,38.0,Hijau
JREC_0000266,2025-07-02T03:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Operator App,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0000281,2025-07-02T04:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,1,55.0,Hijau
JREC_0000274,2025-07-02T04:00:00Z,PIT_B,SEG_PIT_B_01,Operator App,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0000285,2025-07-02T04:00:00Z,PORT,SEG_PORT_03,Manual Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.1,0.6,35,19.0,7.1,0,45.71428571,Hijau
JREC_0000279,2025-07-02T04:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,2,31.8,Hijau
JREC_0000280,2025-07-02T04:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Drone Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,1,21.8,Hijau
JREC_0000275,2025-07-02T04:00:00Z,PIT_B,SEG_PIT_B_02,Manual Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0000284,2025-07-02T04:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0000276,2025-07-02T04:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0000287,2025-07-02T05:00:00Z,PIT_A,SEG_PIT_A_02,Drone Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.1,0.75,45,35.2,2.2,1,21.77777778,Hijau
JREC_0000289,2025-07-02T05:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.5,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0000290,2025-07-02T05:00:00Z,PIT_B,SEG_PIT_B_02,Manual Survey,BAIK,Normal,0.99,Laterite,0.3,D,1.5,0.54,35,13.6,4.4,1,61.14285714,Hijau
JREC_0000291,2025-07-02T05:00:00Z,PIT_B,SEG_PIT_B_03,Manual Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0000300,2025-07-02T05:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,1,45.71428571,Hijau
JREC_0000297,2025-07-02T05:00:00Z,STOCKPILE,SEG_STOCKPILE_03,IoT Sensor,BAIK,Normal,2.83,Gravel,6.3,A,0.5,0.59,35,25.0,6.8,1,28.57142857,Hijau
JREC_0000286,2025-07-02T05:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,1.0,0.49,30,18.6,8.5,4,38.0,Hijau
JREC_0000292,2025-07-02T05:00:00Z,ROAD_01,SEG_ROAD_01_01,Operator App,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,2,21.8,Hijau
JREC_0000294,2025-07-02T05:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.1,0.75,50,34.1,1.8,2,31.8,Hijau
JREC_0000314,2025-07-02T06:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,1.0,0.49,30,10.2,16.8,0,66.0,Hijau
JREC_0000304,2025-07-02T06:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.2,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0000310,2025-07-02T06:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,1.1,0.74,50,38.6,4.4,2,22.8,Hijau
JREC_0000312,2025-07-02T06:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,0,27.71428571,Hijau
JREC_0000307,2025-07-02T06:00:00Z,ROAD_01,SEG_ROAD_01_01,Operator App,BAIK,Normal,1.96,Asphalt,4.5,B,0.1,0.75,50,39.1,3.0,0,21.8,Hijau
JREC_0000305,2025-07-02T06:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0000319,2025-07-02T07:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.2,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0000316,2025-07-02T07:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,0,37.0,Hijau
JREC_0000322,2025-07-02T07:00:00Z,ROAD_01,SEG_ROAD_01_01,IoT Sensor,BAIK,Normal,1.96,Asphalt,4.5,B,0.3,0.75,50,39.1,3.0,2,21.8,Hijau
JREC_0000328,2025-07-02T07:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.4,0.75,45,30.7,3.4,1,31.77777778,Hijau
JREC_0000324,2025-07-02T07:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,2,31.8,Hijau
JREC_0000320,2025-07-02T07:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,0.8,0.54,35,13.6,4.4,0,61.14285714,Hijau
JREC_0000323,2025-07-02T07:00:00Z,ROAD_01,SEG_ROAD_01_02,Operator App,BAIK,Normal,2.1,Laterite,7.1,C,0.4,0.55,30,14.9,8.5,1,50.33333333,Hijau
JREC_0000327,2025-07-02T07:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.2,0.6,35,25.3,6.7,1,27.71428571,Hijau
JREC_0000317,2025-07-02T07:00:00Z,PIT_A,SEG_PIT_A_02,Manual Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,35.2,2.2,1,21.77777778,Hijau
JREC_0000338,2025-07-02T08:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,0.4,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0000345,2025-07-02T08:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.3,0.6,35,19.0,7.1,0,45.71428571,Hijau
JREC_0000334,2025-07-02T08:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,1,40.4,Hijau
JREC_0000336,2025-07-02T08:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,0.2,0.5,25,15.8,9.2,1,36.8,Hijau
JREC_0000331,2025-07-02T08:00:00Z,PIT_A,SEG_PIT_A_01,Drone Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.1,0.5,30,18.9,8.4,0,37.0,Hijau
JREC_0000335,2025-07-02T08:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,1.1,0.54,35,13.6,4.4,1,61.14285714,Hijau
JREC_0000342,2025-07-02T08:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Operator App,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,0,27.71428571,Hijau
JREC_0000333,2025-07-02T08:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.3,0.5,30,18.9,3.7,2,37.0,Hijau
JREC_0000340,2025-07-02T08:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.1,0.75,50,39.1,4.4,3,21.8,Hijau
JREC_0000354,2025-07-02T09:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,1.1,0.74,50,33.6,1.8,1,32.8,Hijau
JREC_0000352,2025-07-02T09:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,4,21.8,Hijau
JREC_0000349,2025-07-02T09:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,1,40.4,Hijau
JREC_0000348,2025-07-02T09:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,1,37.0,Hijau
JREC_0000346,2025-07-02T09:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,1,37.0,Hijau
JREC_0000358,2025-07-02T09:00:00Z,PORT,SEG_PORT_01,Drone Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.6,0.74,45,30.3,3.5,1,32.66666667,Hijau
JREC_0000347,2025-07-02T09:00:00Z,PIT_A,SEG_PIT_A_02,Drone Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.1,0.75,45,35.2,2.2,1,21.77777778,Hijau
JREC_0000360,2025-07-02T09:00:00Z,PORT,SEG_PORT_03,Operator App,BAIK,Normal,2.25,Gravel,5.7,C,0.2,0.6,35,19.0,7.1,1,45.71428571,Hijau
JREC_0000362,2025-07-02T22:00:00Z,PIT_A,SEG_PIT_A_02,Drone Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.7,0.74,45,34.8,2.2,0,22.66666667,Hijau
JREC_0000370,2025-07-02T22:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Drone Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.4,0.75,50,39.1,4.4,3,21.8,Hijau
JREC_0000367,2025-07-02T22:00:00Z,ROAD_01,SEG_ROAD_01_01,IoT Sensor,BAIK,Normal,1.96,Asphalt,4.5,B,0.4,0.75,50,39.1,3.0,2,21.8,Hijau
JREC_0000368,2025-07-02T22:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,1.2,0.54,30,14.6,8.6,0,51.33333333,Hijau
JREC_0000361,2025-07-02T22:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,0,37.0,Hijau
JREC_0000374,2025-07-02T22:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.8,0.49,30,10.2,16.8,0,66.0,Hijau
JREC_0000386,2025-07-02T23:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.3,0.5,30,13.5,6.4,1,55.0,Hijau
JREC_0000389,2025-07-02T23:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,1.0,0.49,30,10.2,16.8,0,66.0,Hijau
JREC_0000384,2025-07-02T23:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.1,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0000378,2025-07-02T23:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.5,0.49,30,18.6,3.7,0,38.0,Hijau
JREC_0000381,2025-07-02T23:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,3,36.8,Hijau
JREC_0000382,2025-07-02T23:00:00Z,ROAD_01,SEG_ROAD_01_01,IoT Sensor,BAIK,Normal,1.96,Asphalt,4.5,B,1.1,0.74,50,38.6,3.0,3,22.8,Hijau
JREC_0000388,2025-07-02T23:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.8,0.74,45,30.3,3.5,1,32.66666667,Hijau
JREC_0000377,2025-07-02T23:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.8,0.74,45,34.8,2.2,0,22.66666667,Hijau
JREC_0000380,2025-07-02T23:00:00Z,PIT_B,SEG_PIT_B_02,Operator App,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0000395,2025-07-03T00:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,0.6,0.54,35,13.6,4.4,0,61.14285714,Hijau
JREC_0000397,2025-07-03T00:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,1,21.8,Hijau
JREC_0000402,2025-07-03T00:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.2,0.6,35,25.3,6.7,1,27.71428571,Hijau
JREC_0000399,2025-07-03T00:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0000400,2025-07-03T00:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,3,21.8,Hijau
JREC_0000411,2025-07-03T01:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,1.8,0.48,25,15.3,9.5,0,38.8,Hijau
JREC_0000408,2025-07-03T01:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.1,0.5,30,18.9,3.7,4,37.0,Hijau
JREC_0000406,2025-07-03T01:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,2,37.0,Hijau
JREC_0000414,2025-07-03T01:00:00Z,ROAD_01,SEG_ROAD_01_03,Operator App,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,0,31.8,Hijau
JREC_0000416,2025-07-03T01:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Operator App,BAIK,Normal,1.44,Coal Road,4.4,C,0.6,0.49,30,13.2,6.5,0,56.0,Hijau
JREC_0000409,2025-07-03T01:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0000412,2025-07-03T01:00:00Z,ROAD_01,SEG_ROAD_01_01,Operator App,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,1,21.8,Hijau
JREC_0000410,2025-07-03T01:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,1.3,0.54,35,13.6,4.4,0,61.14285714,Hijau
JREC_0000415,2025-07-03T01:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,1,21.8,Hijau
JREC_0000417,2025-07-03T01:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.1,0.6,35,25.3,6.7,0,27.71428571,Hijau
JREC_0000421,2025-07-03T02:00:00Z,PIT_A,SEG_PIT_A_01,Drone Survey,BAIK,Normal,2.64,Coal Road,3.4,A,1.1,0.49,30,16.2,9.8,0,46.0,Hijau
JREC_0000425,2025-07-03T02:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0000432,2025-07-03T02:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,0,27.71428571,Hijau
JREC_0000427,2025-07-03T02:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.5,0.74,50,38.6,3.0,2,22.8,Hijau
JREC_0000423,2025-07-03T02:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,1.2,0.49,30,16.2,4.3,0,46.0,Hijau
JREC_0000426,2025-07-03T02:00:00Z,PIT_B,SEG_PIT_B_03,Manual Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.1,0.5,25,15.8,9.2,1,36.8,Hijau
JREC_0000430,2025-07-03T02:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.1,0.75,50,39.1,4.4,0,21.8,Hijau
JREC_0000431,2025-07-03T02:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.7,0.49,30,13.2,6.5,2,56.0,Hijau
JREC_0000428,2025-07-03T02:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,1.2,0.54,30,14.6,8.6,2,51.33333333,Hijau
JREC_0000429,2025-07-03T02:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.1,0.75,50,34.1,1.8,0,31.8,Hijau
JREC_0000435,2025-07-03T02:00:00Z,PORT,SEG_PORT_03,Drone Survey,BAIK,Normal,2.25,Gravel,5.7,C,1.7,0.58,35,18.4,7.3,0,47.42857143,Hijau
JREC_0000424,2025-07-03T02:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0000434,2025-07-03T02:00:00Z,PORT,SEG_PORT_02,Drone Survey,BAIK,Normal,2.85,Coal Road,3.9,D,1.0,0.49,30,10.2,16.8,0,66.0,Hijau
JREC_0000450,2025-07-03T03:00:00Z,PORT,SEG_PORT_03,Manual Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.5,0.59,35,18.7,7.2,1,46.57142857,Hijau
JREC_0000440,2025-07-03T03:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,1,60.28571429,Hijau
JREC_0000448,2025-07-03T03:00:00Z,PORT,SEG_PORT_01,Operator App,BAIK,Normal,1.76,Asphalt,5.1,C,0.9,0.74,45,30.3,3.5,0,32.66666667,Hijau
JREC_0000436,2025-07-03T03:00:00Z,PIT_A,SEG_PIT_A_01,Manual Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.2,0.5,30,16.5,9.6,1,45.0,Hijau
JREC_0000439,2025-07-03T03:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,1.4,0.54,25,14.7,7.1,0,41.2,Hijau
JREC_0000449,2025-07-03T03:00:00Z,PORT,SEG_PORT_02,Drone Survey,TERBATAS,Perawatan/Insiden lokal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,0,65.0,Merah
JREC_0000445,2025-07-03T03:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,1,21.8,Hijau
JREC_0000444,2025-07-03T03:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0000458,2025-07-03T04:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.1,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0000456,2025-07-03T04:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,1.9,0.48,25,15.3,9.5,1,38.8,Hijau
JREC_0000457,2025-07-03T04:00:00Z,ROAD_01,SEG_ROAD_01_01,Drone Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,1,21.8,Hijau
JREC_0000465,2025-07-03T04:00:00Z,PORT,SEG_PORT_03,Manual Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,0,45.71428571,Hijau
JREC_0000455,2025-07-03T04:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0000451,2025-07-03T04:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,16.5,9.6,0,45.0,Hijau
JREC_0000452,2025-07-03T04:00:00Z,PIT_A,SEG_PIT_A_02,IoT Sensor,BAIK,Normal,1.27,Asphalt,5.4,B,1.9,0.73,45,30.7,2.5,1,31.77777778,Hijau
JREC_0000460,2025-07-03T04:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,2,21.8,Hijau
JREC_0000462,2025-07-03T04:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,1,27.71428571,Hijau
JREC_0000461,2025-07-03T04:00:00Z,STOCKPILE,SEG_STOCKPILE_02,IoT Sensor,BAIK,Normal,1.44,Coal Road,4.4,C,0.6,0.49,30,13.2,6.5,0,56.0,Hijau
JREC_0000475,2025-07-03T05:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.1,0.75,50,39.1,4.4,1,21.8,Hijau
JREC_0000467,2025-07-03T05:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,1.2,0.74,45,31.2,2.4,0,30.66666667,Hijau
JREC_0000468,2025-07-03T05:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,16.5,4.2,0,45.0,Hijau
JREC_0000480,2025-07-03T05:00:00Z,PORT,SEG_PORT_03,Drone Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.2,0.6,35,19.0,7.1,2,45.71428571,Hijau
JREC_0000466,2025-07-03T05:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.3,0.5,30,16.5,9.6,1,45.0,Hijau
JREC_0000479,2025-07-03T05:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,1.1,0.49,30,10.2,16.8,1,66.0,Hijau
JREC_0000469,2025-07-03T05:00:00Z,PIT_B,SEG_PIT_B_01,Operator App,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,1,40.4,Hijau
JREC_0000470,2025-07-03T05:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0000473,2025-07-03T05:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,1.0,0.54,30,14.6,8.6,0,51.33333333,Hijau
JREC_0000477,2025-07-03T05:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,4,27.71428571,Hijau
JREC_0000474,2025-07-03T05:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,2,31.8,Hijau
JREC_0000478,2025-07-03T05:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.5,0.74,45,30.3,3.5,1,32.66666667,Hijau
JREC_0000486,2025-07-03T06:00:00Z,PIT_B,SEG_PIT_B_03,Manual Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,13.8,10.5,1,44.8,Hijau
JREC_0000481,2025-07-03T06:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.4,0.5,30,16.5,9.6,1,45.0,Hijau
