id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode_final,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,label_breakdown_shift_ini,label_breakdown_next_24h
OPRREC_0000091,ALAT_090,2025-07-02,Shift 3,22:00:00,01:55:00,Maintenance,3.92,Coal,0.0,0,OPR_022,PIT_A,Wheel Loader,Volvo L120H,3.1,Coal Loading,2.8,Sangat Baik,0.0,0.09,Cerah,24.7,30.7,66.5,1.5,2.1,0,0,0
OPRREC_0000092,ALAT_052,2025-07-02,Shift 3,22:00:00,23:38:00,Maintenance,1.64,Overburden,0.0,0,OPR_021,PIT_A,Excavator,CAT 320D,4.3,Overburden,6.5,Perlu Servis,0.0,0.09,Cerah,24.7,30.7,66.5,1.5,2.1,0,0,0
OPRREC_0000093,ALAT_052,2025-07-02,Shift 2,14:00:00,15:13:00,Maintenance,1.22,Overburden,0.0,0,OPR_006,PIT_A,Excavator,CAT 320D,4.3,Overburden,6.5,Perlu Servis,0.0,0.09,Cerah,24.7,30.7,66.5,1.5,2.1,0,0,0
OPRREC_0000094,ALAT_033,2025-07-02,Shift 3,22:00:00,02:34:00,Beroperasi,4.57,Overburden,14.7,11,OPR_150,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,1
OPRREC_0000095,ALAT_033,2025-07-02,Shift 2,14:00:00,21:16:00,Beroperasi,7.27,Overburden,19.7,12,OPR_038,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,1
OPRREC_0000096,ALAT_028,2025-07-02,Shift 3,22:00:00,02:30:00,Beroperasi,4.51,Overburden,1650.8,16,OPR_141,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.5,30.0,62.2,0.6,2.2,0,0,0
OPRREC_0000097,ALAT_019,2025-07-02,Shift 3,22:00:00,02:00:00,Beroperasi,4.01,None,0.0,0,OPR_078,ROAD_01,Grader,CAT 140K,19.2,Infrastructure,0.2,Baik,0.0,0.0,Cerah,25.5,30.0,62.2,0.6,2.2,0,0,0
OPRREC_0000098,ALAT_082,2025-07-02,Shift 3,22:00:00,04:09:00,Beroperasi,6.16,Overburden,1344.9,15,OPR_056,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000099,ALAT_082,2025-07-02,Shift 2,14:00:00,18:41:00,Beroperasi,4.69,Overburden,908.0,9,OPR_042,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000100,ALAT_091,2025-07-02,Shift 2,14:00:00,15:43:00,Maintenance,1.73,Overburden,0.0,0,OPR_043,PIT_B,Excavator,Volvo EC210,1.9,Overburden,6.6,Baik,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000101,ALAT_091,2025-07-02,Shift 3,22:00:00,04:38:00,Beroperasi,6.64,Overburden,19.6,10,OPR_046,PIT_B,Excavator,Volvo EC210,1.9,Overburden,6.6,Baik,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000102,ALAT_099,2025-07-02,Shift 1,06:00:00,09:01:00,Beroperasi,3.03,Coal,32.0,9,OPR_130,PIT_A,Wheel Loader,Doosan DL300,3.6,Coal Loading,7.1,Perlu Servis,0.0,0.09,Cerah,24.7,30.7,66.5,1.5,2.1,0,0,0
OPRREC_0000103,ALAT_041,2025-07-02,Shift 3,22:00:00,02:22:00,Beroperasi,4.37,None,0.0,0,OPR_027,ROAD_01,Grader,Volvo G940B,21.9,Infrastructure,0.4,Sangat Baik,0.0,0.0,Cerah,25.5,30.0,62.2,0.6,2.2,0,0,0
OPRREC_0000104,ALAT_010,2025-07-02,Shift 3,22:00:00,04:52:00,Beroperasi,6.88,Coal,44.8,15,OPR_123,STOCKPILE,Wheel Loader,Doosan DL300,3.5,Stockpile,0.3,Sangat Baik,0.0,0.08,Cerah,24.6,28.7,74.4,1.4,2.4,3,0,0
OPRREC_0000105,ALAT_065,2025-07-02,Shift 1,06:00:00,12:25:00,Beroperasi,6.42,Coal,5.2,5,OPR_020,STOCKPILE,Excavator,Hitachi ZX200,1.0,Coal Loading,3.2,Baik,0.0,0.08,Cerah,24.6,28.7,74.4,1.4,2.4,3,0,0
OPRREC_0000106,ALAT_065,2025-07-02,Shift 3,22:00:00,05:21:00,Beroperasi,7.36,Coal,15.5,17,OPR_118,STOCKPILE,Excavator,Hitachi ZX200,1.0,Coal Loading,3.2,Baik,0.0,0.08,Cerah,24.6,28.7,74.4,1.4,2.4,3,0,0
OPRREC_0000107,ALAT_004,2025-07-02,Shift 3,22:00:00,22:37:00,Maintenance,0.62,Overburden,0.0,0,OPR_090,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000108,ALAT_035,2025-07-02,Shift 2,14:00:00,14:37:00,Breakdown,0.62,Coal,0.0,0,OPR_087,PIT_A,Excavator,Komatsu PC200,4.9,Coal Loading,9.8,Rusak Ringan,0.0,0.09,Cerah,24.7,30.7,66.5,1.5,2.1,0,1,1
OPRREC_0000109,ALAT_070,2025-07-02,Shift 1,06:00:00,13:15:00,Beroperasi,7.26,None,0.0,0,OPR_013,ROAD_01,Bulldozer,Shantui SD22,30.9,Infrastructure,6.4,Perlu Servis,0.0,0.0,Cerah,25.5,30.0,62.2,0.6,2.2,0,0,0
OPRREC_0000110,ALAT_045,2025-07-02,Shift 1,06:00:00,07:43:00,Maintenance,1.72,Coal,0.0,0,OPR_033,PIT_B,Wheel Loader,Volvo L120H,4.0,Coal Loading,1.7,Baik,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,1
OPRREC_0000111,ALAT_053,2025-07-02,Shift 2,14:00:00,15:53:00,Standby,1.89,Overburden,0.0,0,OPR_001,PIT_A,Excavator,Volvo EC210,2.2,Overburden,4.3,Baik,0.0,0.09,Cerah,24.7,30.7,66.5,1.5,2.1,0,0,0
OPRREC_0000112,ALAT_042,2025-07-02,Shift 1,06:00:00,13:04:00,Beroperasi,7.08,None,0.0,0,OPR_005,PIT_B,Grader,CAT 140K,15.3,Infrastructure,8.2,Rusak Ringan,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000113,ALAT_042,2025-07-02,Shift 2,14:00:00,16:19:00,Maintenance,2.32,None,0.0,0,OPR_148,PIT_B,Grader,CAT 140K,15.3,Infrastructure,8.2,Rusak Ringan,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000114,ALAT_025,2025-07-02,Shift 1,06:00:00,10:15:00,Beroperasi,4.25,None,0.0,0,OPR_062,ROAD_01,Grader,CAT 140K,24.1,Infrastructure,9.7,Rusak Ringan,0.0,0.0,Cerah,25.5,30.0,62.2,0.6,2.2,0,0,0
OPRREC_0000115,ALAT_025,2025-07-02,Shift 2,14:00:00,18:17:00,Beroperasi,4.29,None,0.0,0,OPR_121,ROAD_01,Grader,CAT 140K,24.1,Infrastructure,9.7,Rusak Ringan,0.0,0.0,Cerah,25.5,30.0,62.2,0.6,2.2,0,0,0
OPRREC_0000116,ALAT_059,2025-07-02,Shift 2,14:00:00,19:37:00,Beroperasi,5.63,Coal,26.0,6,OPR_065,PIT_B,Wheel Loader,Doosan DL300,5.0,Coal Loading,8.2,Perlu Servis,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000117,ALAT_059,2025-07-02,Shift 3,22:00:00,02:43:00,Beroperasi,4.72,Coal,95.9,18,OPR_081,PIT_B,Wheel Loader,Doosan DL300,5.0,Coal Loading,8.2,Perlu Servis,0.0,0.19,Cerah,26.7,32.5,68.5,2.0,3.8,0,0,0
OPRREC_0000118,ALAT_024,2025-07-03,Shift 2,14:00:00,18:30:00,Beroperasi,4.5,Overburden,126.3,5,OPR_078,PIT_B,Bulldozer,Komatsu D85ESS,29.7,Overburden,3.2,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000119,ALAT_067,2025-07-03,Shift 3,22:00:00,01:40:00,Standby,3.68,Overburden,0.0,0,OPR_089,PIT_A,Excavator,Volvo EC210,3.1,Overburden,4.0,Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000120,ALAT_046,2025-07-03,Shift 1,06:00:00,09:49:00,Beroperasi,3.82,Overburden,409.1,5,OPR_031,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000121,ALAT_027,2025-07-03,Shift 2,14:00:00,17:21:00,Maintenance,3.36,None,0.0,0,OPR_105,PIT_A,Grader,John Deere 772G,23.3,Infrastructure,7.7,Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000122,ALAT_027,2025-07-03,Shift 3,22:00:00,03:15:00,Beroperasi,5.25,None,0.0,0,OPR_078,PIT_A,Grader,John Deere 772G,23.3,Infrastructure,7.7,Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000123,ALAT_056,2025-07-03,Shift 3,22:00:00,02:51:00,Beroperasi,4.86,Overburden,184.1,7,OPR_107,PIT_A,Bulldozer,Shantui SD22,30.2,Overburden,5.4,Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000124,ALAT_058,2025-07-03,Shift 1,06:00:00,12:58:00,Beroperasi,6.97,None,0.0,0,OPR_069,ROAD_01,Grader,John Deere 772G,24.4,Road Maintenance,4.7,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000125,ALAT_008,2025-07-03,Shift 3,22:00:00,05:54:00,Beroperasi,7.9,Overburden,1506.4,18,OPR_045,ROAD_01,Dump Truck,Belaz 7555,103.8,Overburden Hauling,5.3,Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000126,ALAT_042,2025-07-03,Shift 1,06:00:00,10:40:00,Beroperasi,4.67,None,0.0,0,OPR_131,PIT_B,Grader,CAT 140K,15.3,Infrastructure,8.2,Rusak Ringan,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000127,ALAT_042,2025-07-03,Shift 2,14:00:00,17:28:00,Maintenance,3.47,None,0.0,0,OPR_114,PIT_B,Grader,CAT 140K,15.3,Infrastructure,8.2,Rusak Ringan,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000128,ALAT_033,2025-07-03,Shift 3,22:00:00,00:22:00,Standby,2.37,Overburden,0.0,0,OPR_048,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000129,ALAT_033,2025-07-03,Shift 2,14:00:00,17:27:00,Beroperasi,3.45,Overburden,17.8,11,OPR_100,PIT_B,Excavator,Volvo EC210,1.6,Overburden,9.5,Perlu Servis,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000130,ALAT_100,2025-07-03,Shift 3,22:00:00,05:13:00,Beroperasi,7.22,None,0.0,0,OPR_150,PIT_B,Grader,Komatsu GD655,19.2,Infrastructure,2.4,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000131,ALAT_100,2025-07-03,Shift 1,06:00:00,09:07:00,Beroperasi,3.12,None,0.0,0,OPR_140,PIT_B,Grader,Komatsu GD655,19.2,Infrastructure,2.4,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000132,ALAT_017,2025-07-03,Shift 1,06:00:00,07:09:00,Standby,1.16,Coal,0.0,0,OPR_036,PORT,Dump Truck,Belaz 7555,129.4,Coal Hauling,1.3,Sangat Baik,2.1,0.44,Ringan,25.0,30.9,77.6,1.9,3.6,0,0,0
OPRREC_0000133,ALAT_055,2025-07-03,Shift 1,06:00:00,11:10:00,Beroperasi,5.17,Coal,72.0,16,OPR_150,PIT_B,Wheel Loader,Doosan DL300,4.2,Coal Loading,0.2,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000134,ALAT_055,2025-07-03,Shift 2,14:00:00,20:28:00,Beroperasi,6.48,Coal,67.8,18,OPR_074,PIT_B,Wheel Loader,Doosan DL300,4.2,Coal Loading,0.2,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000135,ALAT_035,2025-07-03,Shift 1,06:00:00,12:25:00,Beroperasi,6.43,Coal,26.5,6,OPR_039,PIT_A,Excavator,Komatsu PC200,4.9,Coal Loading,9.8,Rusak Ringan,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,1
OPRREC_0000136,ALAT_035,2025-07-03,Shift 3,22:00:00,01:56:00,Breakdown,3.94,Coal,0.0,0,OPR_143,PIT_A,Excavator,Komatsu PC200,4.9,Coal Loading,9.8,Rusak Ringan,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,1,1
OPRREC_0000137,ALAT_012,2025-07-03,Shift 2,14:00:00,18:51:00,Beroperasi,4.85,Coal,1538.6,17,OPR_015,PORT,Dump Truck,Belaz 7555,108.6,Coal Hauling,7.6,Baik,2.1,0.44,Ringan,25.0,30.9,77.6,1.9,3.6,0,0,0
OPRREC_0000138,ALAT_072,2025-07-03,Shift 3,22:00:00,04:51:00,Beroperasi,6.86,Overburden,535.9,8,OPR_005,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000139,ALAT_032,2025-07-03,Shift 3,22:00:00,06:00:00,Beroperasi,8.0,Overburden,22.7,13,OPR_060,PIT_A,Excavator,CAT 320D,2.0,Overburden,9.1,Rusak Ringan,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000140,ALAT_032,2025-07-03,Shift 1,06:00:00,12:58:00,Beroperasi,6.97,Overburden,12.6,6,OPR_071,PIT_A,Excavator,CAT 320D,2.0,Overburden,9.1,Rusak Ringan,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000141,ALAT_083,2025-07-03,Shift 3,22:00:00,02:08:00,Beroperasi,4.14,Overburden,1954.7,17,OPR_144,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000142,ALAT_048,2025-07-03,Shift 3,22:00:00,03:53:00,Beroperasi,5.89,Overburden,31.5,17,OPR_001,PIT_B,Excavator,Volvo EC210,2.0,Overburden,2.7,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000143,ALAT_006,2025-07-03,Shift 2,14:00:00,21:51:00,Beroperasi,7.86,Overburden,31.5,8,OPR_125,PIT_A,Excavator,Hitachi ZX200,4.6,Overburden,5.3,Perlu Servis,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000144,ALAT_006,2025-07-03,Shift 3,22:00:00,23:24:00,Standby,1.4,Overburden,0.0,0,OPR_080,PIT_A,Excavator,Hitachi ZX200,4.6,Overburden,5.3,Perlu Servis,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000145,ALAT_041,2025-07-03,Shift 2,14:00:00,20:01:00,Beroperasi,6.03,None,0.0,0,OPR_003,ROAD_01,Grader,Volvo G940B,21.9,Infrastructure,0.4,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000146,ALAT_043,2025-07-03,Shift 1,06:00:00,08:22:00,Maintenance,2.38,Overburden,0.0,0,OPR_070,PIT_A,Excavator,CAT 320D,2.0,Overburden,4.7,Sangat Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000147,ALAT_043,2025-07-03,Shift 2,14:00:00,20:58:00,Beroperasi,6.98,Overburden,23.7,12,OPR_111,PIT_A,Excavator,CAT 320D,2.0,Overburden,4.7,Sangat Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000148,ALAT_093,2025-07-03,Shift 2,14:00:00,15:03:00,Maintenance,1.06,None,0.0,0,OPR_040,ROAD_01,Grader,Volvo G940B,15.0,Road Maintenance,2.2,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000149,ALAT_093,2025-07-03,Shift 3,22:00:00,03:56:00,Beroperasi,5.94,None,0.0,0,OPR_106,ROAD_01,Grader,Volvo G940B,15.0,Road Maintenance,2.2,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000150,ALAT_066,2025-07-03,Shift 1,06:00:00,09:25:00,Beroperasi,3.42,None,0.0,0,OPR_034,ROAD_01,Grader,Volvo G940B,10.0,Infrastructure,1.0,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000151,ALAT_066,2025-07-03,Shift 2,14:00:00,21:40:00,Beroperasi,7.68,None,0.0,0,OPR_091,ROAD_01,Grader,Volvo G940B,10.0,Infrastructure,1.0,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000152,ALAT_025,2025-07-03,Shift 3,22:00:00,02:55:00,Beroperasi,4.92,None,0.0,0,OPR_132,ROAD_01,Grader,CAT 140K,24.1,Infrastructure,9.7,Rusak Ringan,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000153,ALAT_040,2025-07-03,Shift 2,14:00:00,18:00:00,Beroperasi,4.0,Coal,1393.8,16,OPR_110,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000154,ALAT_068,2025-07-03,Shift 3,22:00:00,03:39:00,Beroperasi,5.66,Coal,41.3,9,OPR_007,PIT_A,Excavator,Hitachi ZX200,4.4,Coal Loading,2.4,Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000155,ALAT_074,2025-07-03,Shift 3,22:00:00,23:38:00,Maintenance,1.64,None,0.0,0,OPR_103,PIT_B,Bulldozer,Komatsu D85ESS,34.0,Infrastructure,5.7,Perlu Servis,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000156,ALAT_028,2025-07-03,Shift 3,22:00:00,02:15:00,Beroperasi,4.25,Overburden,539.8,6,OPR_072,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000157,ALAT_047,2025-07-03,Shift 3,22:00:00,04:30:00,Beroperasi,6.5,Overburden,1636.6,16,OPR_022,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000158,ALAT_047,2025-07-03,Shift 1,06:00:00,09:42:00,Beroperasi,3.7,Overburden,1902.4,16,OPR_135,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,3.2,0.45,Ringan,24.3,30.5,75.5,1.5,2.7,0,0,0
OPRREC_0000159,ALAT_088,2025-07-03,Shift 2,14:00:00,21:21:00,Beroperasi,7.35,None,0.0,0,OPR_086,ROAD_01,Grader,CAT 140K,11.8,Road Maintenance,1.9,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000160,ALAT_091,2025-07-03,Shift 1,06:00:00,11:44:00,Beroperasi,5.74,Overburden,30.0,15,OPR_095,PIT_B,Excavator,Volvo EC210,1.9,Overburden,6.6,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000161,ALAT_039,2025-07-03,Shift 2,14:00:00,20:50:00,Beroperasi,6.84,Coal,14.1,4,OPR_022,PIT_B,Excavator,CAT 320D,3.7,Coal Loading,1.8,Sangat Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0,0
OPRREC_0000162,ALAT_029,2025-07-03,Shift 1,06:00:00,11:18:00,Beroperasi,5.31,Overburden,1171.3,15,OPR_043,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000163,ALAT_029,2025-07-03,Shift 2,14:00:00,16:16:00,Maintenance,2.28,Overburden,0.0,0,OPR_074,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000164,ALAT_005,2025-07-03,Shift 1,06:00:00,10:06:00,Beroperasi,4.11,Coal,1071.0,14,OPR_043,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000165,ALAT_005,2025-07-03,Shift 2,14:00:00,17:13:00,Beroperasi,3.22,Coal,931.1,12,OPR_048,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000166,ALAT_022,2025-07-03,Shift 3,22:00:00,02:37:00,Beroperasi,4.63,Coal,1570.4,11,OPR_148,ROAD_01,Dump Truck,Komatsu HD785,138.6,Coal Hauling,8.6,Rusak Ringan,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000167,ALAT_038,2025-07-03,Shift 2,14:00:00,18:45:00,Beroperasi,4.76,Overburden,2482.8,16,OPR_026,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000168,ALAT_038,2025-07-03,Shift 3,22:00:00,03:34:00,Beroperasi,5.58,Overburden,1848.3,13,OPR_122,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,2.7,0.37,Ringan,23.3,27.5,75.2,3.2,4.4,0,0,0
OPRREC_0000169,ALAT_021,2025-07-03,Shift 3,22:00:00,01:31:00,Breakdown,3.53,Coal,0.0,0,OPR_076,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,3.8,Baik,3.1,0.54,Ringan,25.5,32.2,80.2,1.7,4.1,0,1,1
OPRREC_0000170,ALAT_034,2025-07-03,Shift 3,22:00:00,05:04:00,Beroperasi,7.07,Coal,15.3,6,OPR_020,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,0.9,Sangat Baik,3.1,0.54,Ringan,25.5,32.2,80.2,1.7,4.1,0,0,0
OPRREC_0000171,ALAT_034,2025-07-03,Shift 2,14:00:00,17:59:00,Beroperasi,3.99,Coal,12.4,5,OPR_089,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,0.9,Sangat Baik,3.1,0.54,Ringan,25.5,32.2,80.2,1.7,4.1,0,0,0
OPRREC_0000172,ALAT_012,2025-07-04,Shift 1,06:00:00,07:48:00,Standby,1.8,Coal,0.0,0,OPR_099,PORT,Dump Truck,Belaz 7555,108.6,Coal Hauling,7.6,Baik,15.2,0.66,Sedang,23.3,29.8,87.0,2.7,4.2,0,0,0
OPRREC_0000173,ALAT_012,2025-07-04,Shift 2,14:00:00,17:19:00,Beroperasi,3.32,Coal,731.8,7,OPR_049,PORT,Dump Truck,Belaz 7555,108.6,Coal Hauling,7.6,Baik,15.2,0.66,Sedang,23.3,29.8,87.0,2.7,4.2,0,0,0
OPRREC_0000174,ALAT_004,2025-07-04,Shift 3,22:00:00,04:18:00,Beroperasi,6.31,Overburden,12.2,4,OPR_118,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,17.0,0.72,Sedang,23.7,29.7,89.9,4.5,7.2,6,0,0
OPRREC_0000175,ALAT_004,2025-07-04,Shift 1,06:00:00,09:57:00,Beroperasi,3.96,Overburden,16.5,5,OPR_002,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,17.0,0.72,Sedang,23.7,29.7,89.9,4.5,7.2,6,0,0
OPRREC_0000176,ALAT_094,2025-07-04,Shift 3,22:00:00,01:28:00,Beroperasi,3.48,Coal,93.7,11,OPR_038,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,17.0,0.6,Sedang,24.8,30.9,92.0,3.3,7.8,0,0,0
OPRREC_0000177,ALAT_094,2025-07-04,Shift 1,06:00:00,11:36:00,Beroperasi,5.6,Coal,71.2,8,OPR_097,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,17.0,0.6,Sedang,24.8,30.9,92.0,3.3,7.8,0,0,0
OPRREC_0000178,ALAT_100,2025-07-04,Shift 1,06:00:00,09:52:00,Beroperasi,3.87,None,0.0,0,OPR_103,PIT_B,Grader,Komatsu GD655,19.2,Infrastructure,2.4,Baik,17.0,0.72,Sedang,23.7,29.7,89.9,4.5,7.2,6,0,0
OPRREC_0000179,ALAT_100,2025-07-04,Shift 2,14:00:00,15:25:00,Maintenance,1.42,None,0.0,0,OPR_021,PIT_B,Grader,Komatsu GD655,19.2,Infrastructure,2.4,Baik,17.0,0.72,Sedang,23.7,29.7,89.9,4.5,7.2,6,0,0
OPRREC_0000180,ALAT_015,2025-07-04,Shift 1,06:00:00,09:43:00,Beroperasi,3.72,None,0.0,0,OPR_142,PIT_B,Bulldozer,CAT D6R,34.6,Infrastructure,2.7,Sangat Baik,17.0,0.72,Sedang,23.7,29.7,89.9,4.5,7.2,6,0,0
OPRREC_0000181,ALAT_075,2025-07-04,Shift 2,14:00:00,19:37:00,Beroperasi,5.63,Coal,41.9,17,OPR_005,PIT_B,Excavator,Hitachi ZX200,2.6,Coal Loading,2.6,Baik,17.0,0.72,Sedang,23.7,29.7,89.9,4.5,7.2,6,0,0
OPRREC_0000182,ALAT_010,2025-07-04,Shift 2,14:00:00,16:45:00,Maintenance,2.76,Coal,0.0,0,OPR_027,STOCKPILE,Wheel Loader,Doosan DL300,3.5,Stockpile,0.3,Sangat Baik,16.0,0.66,Sedang,24.8,31.7,91.4,1.6,3.7,2,0,0
